,year,state_code,state_name,municipal_code,municipal_name,asset_affected,crime_type,crime_subtype,modality,january,feburary,march,april,may,june,july,august,september,october,november,december,geo-id,population,total_crime
28864,2015,14,Jalisco,14050,Jocotepec,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,49,42164,2.0
28875,2015,14,Jalisco,14050,Jocotepec,El patrimonio,Robo,Robo a negocio,Con violencia,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49,42164,2.0
28876,2015,14,Jalisco,14050,Jocotepec,El patrimonio,Robo,Robo a negocio,Sin violencia,3,1,1,0.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0,49,42164,14.0
28878,2015,14,Jalisco,14050,Jocotepec,El patrimonio,Robo,Robo de ganado,Sin violencia,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,49,42164,4.0
28885,2015,14,Jalisco,14050,Jocotepec,El patrimonio,Robo,Otros robos,Con violencia,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,42164,1.0
28886,2015,14,Jalisco,14050,Jocotepec,El patrimonio,Robo,Otros robos,Sin violencia,2,2,4,3.0,0.0,2.0,1.0,4.0,1.0,4.0,1.0,3.0,49,42164,27.0
28887,2015,14,Jalisco,14050,Jocotepec,El patrimonio,Fraude,Fraude,Fraude,2,2,2,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,49,42164,15.0
28890,2015,14,Jalisco,14050,Jocotepec,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,0,2,1,2.0,2.0,0.0,1.0,1.0,3.0,2.0,2.0,0.0,49,42164,16.0
28891,2015,14,Jalisco,14050,Jocotepec,El patrimonio,Despojo,Despojo,Despojo,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,49,42164,6.0
28893,2015,14,Jalisco,14050,Jocotepec,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,1.0,2.0,1.0,1.0,0.0,0.0,2.0,6.0,1.0,49,42164,15.0
28896,2015,14,Jalisco,14050,Jocotepec,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49,42164,3.0
28900,2015,14,Jalisco,14050,Jocotepec,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,49,42164,7.0
28901,2015,14,Jalisco,14050,Jocotepec,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,49,42164,8.0
28902,2015,14,Jalisco,14050,Jocotepec,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49,42164,1.0
28905,2015,14,Jalisco,14050,Jocotepec,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49,42164,1.0
28907,2015,14,Jalisco,14050,Jocotepec,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,49,42164,5.0
28909,2015,14,Jalisco,14050,Jocotepec,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,2,1,2,2.0,1.0,4.0,1.0,3.0,3.0,1.0,3.0,2.0,49,42164,25.0
28910,2016,14,Jalisco,14050,Jocotepec,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,49,42164,5.0
28911,2016,14,Jalisco,14050,Jocotepec,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49,42164,2.0
28912,2016,14,Jalisco,14050,Jocotepec,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49,42164,2.0
28916,2016,14,Jalisco,14050,Jocotepec,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,49,42164,6.0
28918,2016,14,Jalisco,14050,Jocotepec,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49,42164,1.0
28919,2016,14,Jalisco,14050,Jocotepec,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,49,42164,2.0
28920,2016,14,Jalisco,14050,Jocotepec,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,0,0,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,49,42164,6.0
28921,2016,14,Jalisco,14050,Jocotepec,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,1,4,2,5.0,6.0,6.0,4.0,0.0,5.0,2.0,3.0,5.0,49,42164,43.0
28922,2016,14,Jalisco,14050,Jocotepec,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49,42164,1.0
28923,2016,14,Jalisco,14050,Jocotepec,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49,42164,1.0
28925,2016,14,Jalisco,14050,Jocotepec,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,3,1,0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,49,42164,13.0
28926,2016,14,Jalisco,14050,Jocotepec,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,49,42164,2.0
28927,2016,14,Jalisco,14050,Jocotepec,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49,42164,1.0
28930,2016,14,Jalisco,14050,Jocotepec,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49,42164,1.0
28941,2016,14,Jalisco,14050,Jocotepec,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,49,42164,3.0
28942,2016,14,Jalisco,14050,Jocotepec,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,1,1,0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,49,42164,9.0
28943,2016,14,Jalisco,14050,Jocotepec,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49,42164,2.0
28945,2016,14,Jalisco,14050,Jocotepec,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,1,0,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,49,42164,6.0
28948,2016,14,Jalisco,14050,Jocotepec,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49,42164,1.0
28949,2016,14,Jalisco,14050,Jocotepec,El patrimonio,Robo,Robo a casa habitación,Con violencia,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49,42164,2.0
28950,2016,14,Jalisco,14050,Jocotepec,El patrimonio,Robo,Robo a casa habitación,Sin violencia,5,8,1,3.0,4.0,4.0,7.0,6.0,2.0,7.0,5.0,11.0,49,42164,63.0
28951,2016,14,Jalisco,14050,Jocotepec,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,0,0,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,49,42164,4.0
28952,2016,14,Jalisco,14050,Jocotepec,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,1,0,0,1.0,0.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,49,42164,22.0
28954,2016,14,Jalisco,14050,Jocotepec,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,1,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,49,42164,4.0
28959,2016,14,Jalisco,14050,Jocotepec,El patrimonio,Robo,Robo a transportista,Con violencia,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49,42164,1.0
28961,2016,14,Jalisco,14050,Jocotepec,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,49,42164,3.0
28962,2016,14,Jalisco,14050,Jocotepec,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,49,42164,3.0
28973,2016,14,Jalisco,14050,Jocotepec,El patrimonio,Robo,Robo a negocio,Con violencia,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,49,42164,4.0
28974,2016,14,Jalisco,14050,Jocotepec,El patrimonio,Robo,Robo a negocio,Sin violencia,0,3,2,2.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,49,42164,16.0
28975,2016,14,Jalisco,14050,Jocotepec,El patrimonio,Robo,Robo de ganado,Con violencia,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49,42164,1.0
28976,2016,14,Jalisco,14050,Jocotepec,El patrimonio,Robo,Robo de ganado,Sin violencia,0,0,3,0.0,2.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,49,42164,13.0
28983,2016,14,Jalisco,14050,Jocotepec,El patrimonio,Robo,Otros robos,Con violencia,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,42164,2.0
28984,2016,14,Jalisco,14050,Jocotepec,El patrimonio,Robo,Otros robos,Sin violencia,2,10,5,7.0,1.0,6.0,1.0,4.0,6.0,4.0,5.0,4.0,49,42164,55.0
28985,2016,14,Jalisco,14050,Jocotepec,El patrimonio,Fraude,Fraude,Fraude,0,2,1,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,49,42164,18.0
28986,2016,14,Jalisco,14050,Jocotepec,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,49,42164,3.0
28987,2016,14,Jalisco,14050,Jocotepec,El patrimonio,Extorsión,Extorsión,Extorsión,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,49,42164,8.0
28988,2016,14,Jalisco,14050,Jocotepec,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,2,1,1,2.0,2.0,3.0,4.0,1.0,4.0,2.0,0.0,4.0,49,42164,26.0
28989,2016,14,Jalisco,14050,Jocotepec,El patrimonio,Despojo,Despojo,Despojo,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,49,42164,5.0
28991,2016,14,Jalisco,14050,Jocotepec,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,1,1.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,4.0,49,42164,20.0
28994,2016,14,Jalisco,14050,Jocotepec,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49,42164,4.0
28995,2016,14,Jalisco,14050,Jocotepec,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49,42164,1.0
28998,2016,14,Jalisco,14050,Jocotepec,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,0,1,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,49,42164,3.0
28999,2016,14,Jalisco,14050,Jocotepec,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,1,2,0,3.0,0.0,0.0,1.0,1.0,3.0,5.0,4.0,5.0,49,42164,25.0
29003,2016,14,Jalisco,14050,Jocotepec,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,49,42164,3.0
29005,2016,14,Jalisco,14050,Jocotepec,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,42164,1.0
29007,2016,14,Jalisco,14050,Jocotepec,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,5,3,5,1.0,4.0,3.0,1.0,2.0,3.0,4.0,1.0,5.0,49,42164,37.0
29008,2017,14,Jalisco,14050,Jocotepec,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,2,0,1,0.0,3.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,49,42164,13.0
29009,2017,14,Jalisco,14050,Jocotepec,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,42164,1.0
29010,2017,14,Jalisco,14050,Jocotepec,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49,42164,2.0
29011,2017,14,Jalisco,14050,Jocotepec,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49,42164,1.0
29014,2017,14,Jalisco,14050,Jocotepec,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,42164,2.0
29017,2017,14,Jalisco,14050,Jocotepec,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,0,0,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,49,42164,5.0
29018,2017,14,Jalisco,14050,Jocotepec,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49,42164,3.0
29019,2017,14,Jalisco,14050,Jocotepec,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,4,3,6,7.0,4.0,3.0,5.0,2.0,6.0,6.0,1.0,5.0,49,42164,52.0
29020,2017,14,Jalisco,14050,Jocotepec,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,1,0,3,2.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,49,42164,13.0
29021,2017,14,Jalisco,14050,Jocotepec,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,42164,1.0
29023,2017,14,Jalisco,14050,Jocotepec,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,1,0,0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,3.0,2.0,49,42164,12.0
29024,2017,14,Jalisco,14050,Jocotepec,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,49,42164,2.0
29025,2017,14,Jalisco,14050,Jocotepec,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,42164,1.0
29028,2017,14,Jalisco,14050,Jocotepec,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49,42164,1.0
29032,2017,14,Jalisco,14050,Jocotepec,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,0,0,0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,49,42164,4.0
29039,2017,14,Jalisco,14050,Jocotepec,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,49,42164,2.0
29040,2017,14,Jalisco,14050,Jocotepec,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,0,1,0,0.0,2.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,49,42164,12.0
29043,2017,14,Jalisco,14050,Jocotepec,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,42164,1.0
29046,2017,14,Jalisco,14050,Jocotepec,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,42164,1.0
29047,2017,14,Jalisco,14050,Jocotepec,El patrimonio,Robo,Robo a casa habitación,Con violencia,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49,42164,2.0
29048,2017,14,Jalisco,14050,Jocotepec,El patrimonio,Robo,Robo a casa habitación,Sin violencia,10,4,4,8.0,2.0,2.0,3.0,5.0,5.0,3.0,4.0,2.0,49,42164,52.0
29049,2017,14,Jalisco,14050,Jocotepec,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,1,0,0,1.0,3.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,49,42164,12.0
29050,2017,14,Jalisco,14050,Jocotepec,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,2,0,2,5.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,49,42164,19.0
29052,2017,14,Jalisco,14050,Jocotepec,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,42164,2.0
29057,2017,14,Jalisco,14050,Jocotepec,El patrimonio,Robo,Robo a transportista,Con violencia,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,42164,4.0
29058,2017,14,Jalisco,14050,Jocotepec,El patrimonio,Robo,Robo a transportista,Sin violencia,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49,42164,1.0
29059,2017,14,Jalisco,14050,Jocotepec,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,3,0,0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,49,42164,8.0
29060,2017,14,Jalisco,14050,Jocotepec,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,0,0,0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,49,42164,8.0
29071,2017,14,Jalisco,14050,Jocotepec,El patrimonio,Robo,Robo a negocio,Con violencia,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,49,42164,4.0
29072,2017,14,Jalisco,14050,Jocotepec,El patrimonio,Robo,Robo a negocio,Sin violencia,0,0,2,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,49,42164,8.0
29074,2017,14,Jalisco,14050,Jocotepec,El patrimonio,Robo,Robo de ganado,Sin violencia,0,1,0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,49,42164,7.0
29080,2017,14,Jalisco,14050,Jocotepec,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Sin violencia",0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,42164,3.0
29081,2017,14,Jalisco,14050,Jocotepec,El patrimonio,Robo,Otros robos,Con violencia,0,0,0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,49,42164,6.0
29082,2017,14,Jalisco,14050,Jocotepec,El patrimonio,Robo,Otros robos,Sin violencia,6,0,3,0.0,4.0,6.0,6.0,5.0,3.0,1.0,2.0,4.0,49,42164,40.0
29083,2017,14,Jalisco,14050,Jocotepec,El patrimonio,Fraude,Fraude,Fraude,2,1,2,3.0,1.0,2.0,1.0,1.0,3.0,0.0,1.0,2.0,49,42164,19.0
29084,2017,14,Jalisco,14050,Jocotepec,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,0,2,0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,49,42164,8.0
29085,2017,14,Jalisco,14050,Jocotepec,El patrimonio,Extorsión,Extorsión,Extorsión,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,49,42164,5.0
29086,2017,14,Jalisco,14050,Jocotepec,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,5,3,6,1.0,1.0,5.0,1.0,2.0,3.0,4.0,1.0,2.0,49,42164,34.0
29087,2017,14,Jalisco,14050,Jocotepec,El patrimonio,Despojo,Despojo,Despojo,1,0,1,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,49,42164,11.0
29089,2017,14,Jalisco,14050,Jocotepec,La familia,Violencia familiar,Violencia familiar,Violencia familiar,2,5,2,4.0,3.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,49,42164,26.0
29092,2017,14,Jalisco,14050,Jocotepec,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,0,0,1,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,49,42164,7.0
29093,2017,14,Jalisco,14050,Jocotepec,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,42164,1.0
29096,2017,14,Jalisco,14050,Jocotepec,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,0,0,0,0.0,1.0,0.0,1.0,7.0,1.0,1.0,3.0,0.0,49,42164,14.0
29097,2017,14,Jalisco,14050,Jocotepec,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,5,1,1,3.0,4.0,2.0,0.0,1.0,4.0,2.0,1.0,2.0,49,42164,26.0
29098,2017,14,Jalisco,14050,Jocotepec,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,0,1,0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,49,42164,11.0
29101,2017,14,Jalisco,14050,Jocotepec,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,0,0,0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,49,42164,5.0
29103,2017,14,Jalisco,14050,Jocotepec,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,0,0,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,49,42164,4.0
29105,2017,14,Jalisco,14050,Jocotepec,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,1,1,1,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,49,42164,10.0
29106,2018,14,Jalisco,14050,Jocotepec,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,1,2,0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,49,42164,13.0
29108,2018,14,Jalisco,14050,Jocotepec,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,2,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,49,42164,4.0
29112,2018,14,Jalisco,14050,Jocotepec,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49,42164,3.0
29114,2018,14,Jalisco,14050,Jocotepec,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,42164,1.0
29115,2018,14,Jalisco,14050,Jocotepec,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,0,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49,42164,3.0
29116,2018,14,Jalisco,14050,Jocotepec,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,1,1,2,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,49,42164,10.0
29117,2018,14,Jalisco,14050,Jocotepec,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,5,1,2,1.0,8.0,5.0,4.0,11.0,4.0,1.0,2.0,1.0,49,42164,45.0
29118,2018,14,Jalisco,14050,Jocotepec,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,0,1,0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,49,42164,7.0
29121,2018,14,Jalisco,14050,Jocotepec,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,2,1,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,49,42164,12.0
29122,2018,14,Jalisco,14050,Jocotepec,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49,42164,2.0
29123,2018,14,Jalisco,14050,Jocotepec,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,42164,1.0
29130,2018,14,Jalisco,14050,Jocotepec,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,49,42164,2.0
29137,2018,14,Jalisco,14050,Jocotepec,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,49,42164,3.0
